SIDO_NM,CCG_NM,STRD_YYMM,TP_BUZ_NO,TP_BUZ_NM_CLEAN,연결업종,stores_previous_month_end,stores_current_month_end,openings_month,closures_month
강원특별자치도,동해시,202604,8301,제과점,제과점,35,35,0,0
강원특별자치도,삼척시,202604,8301,제과점,제과점,24,24,0,0
강원특별자치도,속초시,202604,8301,제과점,제과점,52,52,0,0
강원특별자치도,양구군,202604,8301,제과점,제과점,6,6,0,0
강원특별자치도,양양군,202604,8301,제과점,제과점,13,13,0,0
강원특별자치도,영월군,202604,8301,제과점,제과점,8,8,0,0
강원특별자치도,원주시,202604,8301,제과점,제과점,137,139,2,0
강원특별자치도,인제군,202604,8301,제과점,제과점,13,13,1,1
강원특별자치도,정선군,202604,8301,제과점,제과점,8,8,0,0
강원특별자치도,철원군,202604,8301,제과점,제과점,11,12,1,0
강원특별자치도,춘천시,202604,8301,제과점,제과점,140,140,0,0
강원특별자치도,태백시,202604,8301,제과점,제과점,12,12,0,0
강원특별자치도,평창군,202604,8301,제과점,제과점,26,26,0,0
강원특별자치도,홍천군,202604,8301,제과점,제과점,27,27,0,0
강원특별자치도,화천군,202604,8301,제과점,제과점,4,4,0,0
강원특별자치도,횡성군,202604,8301,제과점,제과점,11,11,0,0
경기도,가평군,202604,8301,제과점,제과점,21,21,0,0
경기도,고양시 덕양구,202604,8301,제과점,제과점,174,174,3,3
경기도,고양시 일산동구,202604,8301,제과점,제과점,132,133,2,1
경기도,고양시 일산서구,202604,8301,제과점,제과점,86,87,1,0
경기도,과천시,202604,8301,제과점,제과점,26,26,0,0
경기도,광명시,202604,8301,제과점,제과점,87,87,1,1
경기도,광주시,202604,8301,제과점,제과점,85,86,1,0
경기도,구리시,202604,8301,제과점,제과점,55,55,1,1
경기도,군포시,202604,8301,제과점,제과점,78,79,2,1
경기도,김포시,202604,8301,제과점,제과점,155,154,1,2
경기도,남양주시,202604,8301,제과점,제과점,269,256,2,15
경기도,동두천시,202604,8301,제과점,제과점,22,22,0,0
경기도,부천시 소사구,202604,8301,제과점,제과점,60,61,1,0
경기도,부천시 오정구,202604,8301,제과점,제과점,36,36,0,0
경기도,부천시 원미구,202604,8301,제과점,제과점,154,154,2,2
경기도,성남시 분당구,202604,8301,제과점,제과점,229,231,4,2
경기도,성남시 수정구,202604,8301,제과점,제과점,72,73,1,0
경기도,성남시 중원구,202604,8301,제과점,제과점,62,61,1,2
경기도,수원시 권선구,202604,8301,제과점,제과점,99,102,4,1
경기도,수원시 영통구,202604,8301,제과점,제과점,154,152,1,3
경기도,수원시 장안구,202604,8301,제과점,제과점,88,85,0,3
경기도,수원시 팔달구,202604,8301,제과점,제과점,97,101,6,2
경기도,시흥시,202604,8301,제과점,제과점,141,140,0,1
경기도,안산시 단원구,202604,8301,제과점,제과점,105,103,0,2
경기도,안산시 상록구,202604,8301,제과점,제과점,96,97,1,0
경기도,안성시,202604,8301,제과점,제과점,50,50,0,0
경기도,안양시 동안구,202604,8301,제과점,제과점,132,131,1,2
경기도,안양시 만안구,202604,8301,제과점,제과점,74,73,0,1
경기도,양주시,202604,8301,제과점,제과점,68,68,0,0
경기도,양평군,202604,8301,제과점,제과점,45,47,2,0
경기도,여주시,202604,8301,제과점,제과점,32,33,2,1
경기도,연천군,202604,8301,제과점,제과점,11,11,0,0
경기도,오산시,202604,8301,제과점,제과점,77,76,1,2
경기도,용인시 기흥구,202604,8301,제과점,제과점,119,120,2,1
경기도,용인시 수지구,202604,8301,제과점,제과점,113,113,3,3
경기도,용인시 처인구,202604,8301,제과점,제과점,78,78,1,1
경기도,의왕시,202604,8301,제과점,제과점,50,51,3,2
경기도,의정부시,202604,8301,제과점,제과점,167,167,5,5
경기도,이천시,202604,8301,제과점,제과점,87,87,2,2
경기도,파주시,202604,8301,제과점,제과점,178,181,8,5
경기도,평택시,202604,8301,제과점,제과점,183,185,5,3
경기도,포천시,202604,8301,제과점,제과점,36,36,0,0
경기도,하남시,202604,8301,제과점,제과점,104,104,2,2
경기도,화성시 동탄구,202604,8301,제과점,제과점,149,151,8,6
경기도,화성시 만세구,202604,8301,제과점,제과점,62,63,1,0
경기도,화성시 병점구,202604,8301,제과점,제과점,28,30,2,0
경기도,화성시 효행구,202604,8301,제과점,제과점,41,41,0,0
경상남도,거제시,202604,8301,제과점,제과점,109,104,1,6
경상남도,거창군,202604,8301,제과점,제과점,19,19,0,0
경상남도,고성군,202604,8301,제과점,제과점,18,18,0,0
경상남도,김해시,202604,8301,제과점,제과점,199,202,5,2
경상남도,남해군,202604,8301,제과점,제과점,21,21,0,0
경상남도,밀양시,202604,8301,제과점,제과점,37,37,1,1
경상남도,사천시,202604,8301,제과점,제과점,40,39,0,1
경상남도,산청군,202604,8301,제과점,제과점,12,12,0,0
경상남도,양산시,202604,8301,제과점,제과점,145,148,3,0
경상남도,의령군,202604,8301,제과점,제과점,5,5,0,0
경상남도,진주시,202604,8301,제과점,제과점,185,189,9,5
경상남도,창녕군,202604,8301,제과점,제과점,17,17,0,0
경상남도,창원시 마산합포구,202604,8301,제과점,제과점,59,60,2,1
경상남도,창원시 마산회원구,202604,8301,제과점,제과점,51,50,0,1
경상남도,창원시 성산구,202604,8301,제과점,제과점,101,103,4,2
경상남도,창원시 의창구,202604,8301,제과점,제과점,71,72,1,0
경상남도,창원시 진해구,202604,8301,제과점,제과점,71,72,1,0
경상남도,통영시,202604,8301,제과점,제과점,47,48,2,1
경상남도,하동군,202604,8301,제과점,제과점,17,17,0,0
경상남도,함안군,202604,8301,제과점,제과점,16,16,0,0
경상남도,함양군,202604,8301,제과점,제과점,10,10,0,0
경상남도,합천군,202604,8301,제과점,제과점,9,9,0,0
경상북도,경산시,202604,8301,제과점,제과점,112,112,0,0
경상북도,경주시,202604,8301,제과점,제과점,177,173,0,4
경상북도,고령군,202604,8301,제과점,제과점,9,9,0,0
경상북도,구미시,202604,8301,제과점,제과점,161,167,7,1
경상북도,김천시,202604,8301,제과점,제과점,54,53,0,1
경상북도,문경시,202604,8301,제과점,제과점,26,26,21,21
경상북도,봉화군,202604,8301,제과점,제과점,9,9,0,0
경상북도,상주시,202604,8301,제과점,제과점,29,30,5,4
경상북도,성주군,202604,8301,제과점,제과점,14,14,0,0
경상북도,안동시,202604,8301,제과점,제과점,76,75,2,3
경상북도,영덕군,202604,8301,제과점,제과점,12,12,0,0
경상북도,영양군,202604,8301,제과점,제과점,16,16,0,0
경상북도,영주시,202604,8301,제과점,제과점,49,50,1,0
경상북도,영천시,202604,8301,제과점,제과점,40,42,2,0
경상북도,예천군,202604,8301,제과점,제과점,13,13,0,0
경상북도,울릉군,202604,8301,제과점,제과점,3,3,0,0
경상북도,울진군,202604,8301,제과점,제과점,20,20,0,0
경상북도,의성군,202604,8301,제과점,제과점,12,12,0,0
경상북도,청도군,202604,8301,제과점,제과점,15,15,0,0
경상북도,청송군,202604,8301,제과점,제과점,9,9,0,0
경상북도,칠곡군,202604,8301,제과점,제과점,41,43,2,0
경상북도,포항시 남구,202604,8301,제과점,제과점,88,89,1,0
경상북도,포항시 북구,202604,8301,제과점,제과점,101,104,3,0
광주광역시,광산구,202604,8301,제과점,제과점,148,148,1,1
광주광역시,남구,202604,8301,제과점,제과점,62,62,0,0
광주광역시,동구,202604,8301,제과점,제과점,58,58,2,2
광주광역시,북구,202604,8301,제과점,제과점,135,136,1,0
광주광역시,서구,202604,8301,제과점,제과점,109,110,5,4
대구광역시,군위군,202604,8301,제과점,제과점,8,8,0,0
대구광역시,남구,202604,8301,제과점,제과점,72,70,0,2
대구광역시,달서구,202604,8301,제과점,제과점,173,172,1,2
대구광역시,달성군,202604,8301,제과점,제과점,79,78,0,1
대구광역시,동구,202604,8301,제과점,제과점,125,124,1,2
대구광역시,북구,202604,8301,제과점,제과점,160,160,1,1
대구광역시,서구,202604,8301,제과점,제과점,48,47,0,1
대구광역시,수성구,202604,8301,제과점,제과점,192,192,4,4
대구광역시,중구,202604,8301,제과점,제과점,155,162,9,2
대전광역시,대덕구,202604,8301,제과점,제과점,51,51,0,0
대전광역시,동구,202604,8301,제과점,제과점,87,86,0,1
대전광역시,서구,202604,8301,제과점,제과점,212,210,2,4
대전광역시,유성구,202604,8301,제과점,제과점,175,180,7,2
대전광역시,중구,202604,8301,제과점,제과점,84,83,0,1
부산광역시,강서구,202604,8301,제과점,제과점,48,48,0,0
부산광역시,금정구,202604,8301,제과점,제과점,82,82,1,1
부산광역시,기장군,202604,8301,제과점,제과점,52,52,0,0
부산광역시,남구,202604,8301,제과점,제과점,80,81,2,1
부산광역시,동구,202604,8301,제과점,제과점,52,53,1,0
부산광역시,동래구,202604,8301,제과점,제과점,105,104,0,1
부산광역시,부산진구,202604,8301,제과점,제과점,140,143,5,2
부산광역시,북구,202604,8301,제과점,제과점,72,71,0,1
부산광역시,사상구,202604,8301,제과점,제과점,50,49,0,1
부산광역시,사하구,202604,8301,제과점,제과점,77,77,0,0
부산광역시,서구,202604,8301,제과점,제과점,29,30,1,0
부산광역시,수영구,202604,8301,제과점,제과점,94,93,1,2
부산광역시,연제구,202604,8301,제과점,제과점,72,70,0,2
부산광역시,영도구,202604,8301,제과점,제과점,24,24,0,0
부산광역시,중구,202604,8301,제과점,제과점,40,40,1,1
부산광역시,해운대구,202604,8301,제과점,제과점,156,159,9,6
서울특별시,강남구,202604,8301,제과점,제과점,468,468,17,17
서울특별시,강동구,202604,8301,제과점,제과점,204,202,3,5
서울특별시,강북구,202604,8301,제과점,제과점,63,64,1,0
서울특별시,강서구,202604,8301,제과점,제과점,202,204,6,4
서울특별시,관악구,202604,8301,제과점,제과점,144,157,15,2
서울특별시,광진구,202604,8301,제과점,제과점,128,131,5,2
서울특별시,구로구,202604,8301,제과점,제과점,113,115,2,0
서울특별시,금천구,202604,8301,제과점,제과점,73,77,4,0
서울특별시,노원구,202604,8301,제과점,제과점,144,145,1,0
서울특별시,도봉구,202604,8301,제과점,제과점,81,82,1,0
서울특별시,동대문구,202604,8301,제과점,제과점,121,121,1,1
서울특별시,동작구,202604,8301,제과점,제과점,129,131,2,0
서울특별시,마포구,202604,8301,제과점,제과점,310,317,8,1
서울특별시,서대문구,202604,8301,제과점,제과점,129,127,2,4
서울특별시,서초구,202604,8301,제과점,제과점,245,242,8,11
서울특별시,성동구,202604,8301,제과점,제과점,151,151,2,2
서울특별시,성북구,202604,8301,제과점,제과점,133,133,4,4
서울특별시,송파구,202604,8301,제과점,제과점,272,284,19,7
서울특별시,양천구,202604,8301,제과점,제과점,147,147,0,0
서울특별시,영등포구,202604,8301,제과점,제과점,199,202,7,4
서울특별시,용산구,202604,8301,제과점,제과점,158,158,4,4
서울특별시,은평구,202604,8301,제과점,제과점,149,148,1,2
서울특별시,종로구,202604,8301,제과점,제과점,150,149,1,2
서울특별시,중구,202604,8301,제과점,제과점,161,164,9,6
서울특별시,중랑구,202604,8301,제과점,제과점,110,110,1,1
세종특별자치시,세종특별자치시,202604,8301,제과점,제과점,139,139,2,2
울산광역시,남구,202604,8301,제과점,제과점,125,125,3,3
울산광역시,동구,202604,8301,제과점,제과점,49,49,0,0
울산광역시,북구,202604,8301,제과점,제과점,66,66,0,0
울산광역시,울주군,202604,8301,제과점,제과점,70,71,2,1
울산광역시,중구,202604,8301,제과점,제과점,68,68,0,0
인천광역시,강화군,202604,8301,제과점,제과점,28,28,0,0
인천광역시,계양구,202604,8301,제과점,제과점,76,76,0,0
인천광역시,남동구,202604,8301,제과점,제과점,130,132,3,1
인천광역시,동구,202604,8301,제과점,제과점,14,14,0,0
인천광역시,미추홀구,202604,8301,제과점,제과점,108,108,4,4
인천광역시,부평구,202604,8301,제과점,제과점,129,130,1,0
인천광역시,서구,202604,8301,제과점,제과점,178,181,5,2
인천광역시,연수구,202604,8301,제과점,제과점,176,176,4,4
인천광역시,옹진군,202604,8301,제과점,제과점,3,3,0,0
인천광역시,중구,202604,8301,제과점,제과점,100,99,0,1
전라남도,강진군,202604,8301,제과점,제과점,7,7,0,0
전라남도,고흥군,202604,8301,제과점,제과점,21,21,0,0
전라남도,곡성군,202604,8301,제과점,제과점,7,7,0,0
전라남도,광양시,202604,8301,제과점,제과점,52,53,1,0
전라남도,구례군,202604,8301,제과점,제과점,17,18,1,0
전라남도,나주시,202604,8301,제과점,제과점,47,47,0,0
전라남도,담양군,202604,8301,제과점,제과점,21,22,1,0
전라남도,목포시,202604,8301,제과점,제과점,76,78,2,0
전라남도,무안군,202604,8301,제과점,제과점,36,36,0,0
전라남도,보성군,202604,8301,제과점,제과점,13,13,0,0
전라남도,순천시,202604,8301,제과점,제과점,122,123,1,0
전라남도,신안군,202604,8301,제과점,제과점,8,8,0,0
전라남도,여수시,202604,8301,제과점,제과점,97,99,2,0
전라남도,영광군,202604,8301,제과점,제과점,19,19,0,0
전라남도,영암군,202604,8301,제과점,제과점,17,17,0,0
전라남도,완도군,202604,8301,제과점,제과점,20,20,0,0
전라남도,장성군,202604,8301,제과점,제과점,15,15,0,0
전라남도,장흥군,202604,8301,제과점,제과점,12,12,0,0
전라남도,진도군,202604,8301,제과점,제과점,10,11,1,0
전라남도,함평군,202604,8301,제과점,제과점,9,9,0,0
전라남도,해남군,202604,8301,제과점,제과점,19,21,2,0
전라남도,화순군,202604,8301,제과점,제과점,25,25,0,0
전북특별자치도,고창군,202604,8301,제과점,제과점,15,15,0,0
전북특별자치도,군산시,202604,8301,제과점,제과점,86,85,0,1
전북특별자치도,김제시,202604,8301,제과점,제과점,21,20,0,1
전북특별자치도,남원시,202604,8301,제과점,제과점,30,29,0,1
전북특별자치도,무주군,202604,8301,제과점,제과점,9,9,0,0
전북특별자치도,부안군,202604,8301,제과점,제과점,17,17,0,0
전북특별자치도,순창군,202604,8301,제과점,제과점,8,8,0,0
전북특별자치도,완주군,202604,8301,제과점,제과점,36,36,0,0
전북특별자치도,익산시,202604,8301,제과점,제과점,83,84,1,0
전북특별자치도,임실군,202604,8301,제과점,제과점,5,5,0,0
전북특별자치도,장수군,202604,8301,제과점,제과점,7,7,0,0
전북특별자치도,전주시 덕진구,202604,8301,제과점,제과점,123,123,2,2
전북특별자치도,전주시 완산구,202604,8301,제과점,제과점,169,171,5,3
전북특별자치도,정읍시,202604,8301,제과점,제과점,27,26,0,1
전북특별자치도,진안군,202604,8301,제과점,제과점,3,3,0,0
제주특별자치도,서귀포시,202604,8301,제과점,제과점,173,173,1,1
제주특별자치도,제주시,202604,8301,제과점,제과점,417,427,13,3
충청남도,계룡시,202604,8301,제과점,제과점,20,20,0,0
충청남도,공주시,202604,8301,제과점,제과점,43,43,0,0
충청남도,금산군,202604,8301,제과점,제과점,16,16,0,0
충청남도,논산시,202604,8301,제과점,제과점,39,39,0,0
충청남도,당진시,202604,8301,제과점,제과점,66,66,1,1
충청남도,보령시,202604,8301,제과점,제과점,37,37,0,0
충청남도,부여군,202604,8301,제과점,제과점,15,15,1,1
충청남도,서산시,202604,8301,제과점,제과점,65,66,2,1
충청남도,서천군,202604,8301,제과점,제과점,23,23,0,0
충청남도,아산시,202604,8301,제과점,제과점,161,162,2,1
충청남도,예산군,202604,8301,제과점,제과점,30,30,0,0
충청남도,천안시 동남구,202604,8301,제과점,제과점,163,158,4,9
충청남도,천안시 서북구,202604,8301,제과점,제과점,167,170,3,0
충청남도,청양군,202604,8301,제과점,제과점,7,7,0,0
충청남도,태안군,202604,8301,제과점,제과점,19,19,1,1
충청남도,홍성군,202604,8301,제과점,제과점,38,38,0,0
충청북도,괴산군,202604,8301,제과점,제과점,11,11,0,0
충청북도,단양군,202604,8301,제과점,제과점,10,10,0,0
충청북도,보은군,202604,8301,제과점,제과점,6,6,1,1
충청북도,영동군,202604,8301,제과점,제과점,5,5,0,0
충청북도,옥천군,202604,8301,제과점,제과점,15,15,0,0
충청북도,음성군,202604,8301,제과점,제과점,33,33,0,0
충청북도,제천시,202604,8301,제과점,제과점,33,33,0,0
충청북도,증평군,202604,8301,제과점,제과점,17,17,0,0
충청북도,진천군,202604,8301,제과점,제과점,20,20,0,0
충청북도,청주시 상당구,202604,8301,제과점,제과점,75,76,1,0
충청북도,청주시 서원구,202604,8301,제과점,제과점,64,64,2,2
충청북도,청주시 청원구,202604,8301,제과점,제과점,69,69,2,2
충청북도,청주시 흥덕구,202604,8301,제과점,제과점,137,138,4,3
충청북도,충주시,202604,8301,제과점,제과점,78,78,2,2
강원특별자치도,강릉시,202605,8301,제과점,제과점,146,146,11,11
강원특별자치도,고성군,202605,8301,제과점,제과점,16,17,1,0
강원특별자치도,동해시,202605,8301,제과점,제과점,35,35,0,0
강원특별자치도,삼척시,202605,8301,제과점,제과점,24,24,0,0
강원특별자치도,속초시,202605,8301,제과점,제과점,52,52,0,0
강원특별자치도,양구군,202605,8301,제과점,제과점,6,6,0,0
강원특별자치도,양양군,202605,8301,제과점,제과점,13,13,0,0
강원특별자치도,영월군,202605,8301,제과점,제과점,8,9,2,1
강원특별자치도,원주시,202605,8301,제과점,제과점,139,140,1,0
강원특별자치도,인제군,202605,8301,제과점,제과점,13,13,0,0
강원특별자치도,정선군,202605,8301,제과점,제과점,8,8,0,0
강원특별자치도,철원군,202605,8301,제과점,제과점,12,12,0,0
강원특별자치도,춘천시,202605,8301,제과점,제과점,140,142,10,8
강원특별자치도,태백시,202605,8301,제과점,제과점,12,12,0,0
강원특별자치도,평창군,202605,8301,제과점,제과점,26,26,0,0
강원특별자치도,홍천군,202605,8301,제과점,제과점,27,27,0,0
강원특별자치도,화천군,202605,8301,제과점,제과점,4,4,0,0
강원특별자치도,횡성군,202605,8301,제과점,제과점,11,11,0,0
경기도,가평군,202605,8301,제과점,제과점,21,21,1,1
경기도,고양시 덕양구,202605,8301,제과점,제과점,174,175,2,1
경기도,고양시 일산동구,202605,8301,제과점,제과점,133,131,1,3
경기도,고양시 일산서구,202605,8301,제과점,제과점,87,87,1,1
경기도,과천시,202605,8301,제과점,제과점,26,26,0,0
경기도,광명시,202605,8301,제과점,제과점,87,88,1,0
경기도,광주시,202605,8301,제과점,제과점,86,85,0,1
경기도,구리시,202605,8301,제과점,제과점,55,55,0,0
경기도,군포시,202605,8301,제과점,제과점,79,79,0,0
경기도,김포시,202605,8301,제과점,제과점,154,152,1,3
경기도,남양주시,202605,8301,제과점,제과점,256,258,4,2
경기도,동두천시,202605,8301,제과점,제과점,22,22,0,0
경기도,부천시 소사구,202605,8301,제과점,제과점,61,63,2,0
경기도,부천시 오정구,202605,8301,제과점,제과점,36,37,1,0
경기도,부천시 원미구,202605,8301,제과점,제과점,154,155,3,2
경기도,성남시 분당구,202605,8301,제과점,제과점,231,230,6,7
경기도,성남시 수정구,202605,8301,제과점,제과점,73,73,1,1
경기도,성남시 중원구,202605,8301,제과점,제과점,61,61,0,0
경기도,수원시 권선구,202605,8301,제과점,제과점,102,102,1,1
경기도,수원시 영통구,202605,8301,제과점,제과점,152,154,5,3
경기도,수원시 장안구,202605,8301,제과점,제과점,85,87,2,0
경기도,수원시 팔달구,202605,8301,제과점,제과점,101,99,2,4
경기도,시흥시,202605,8301,제과점,제과점,140,139,1,2
경기도,안산시 단원구,202605,8301,제과점,제과점,103,103,0,0
경기도,안산시 상록구,202605,8301,제과점,제과점,97,97,0,0
경기도,안성시,202605,8301,제과점,제과점,50,49,0,1
경기도,안양시 동안구,202605,8301,제과점,제과점,131,132,2,1
경기도,안양시 만안구,202605,8301,제과점,제과점,73,74,1,0
경기도,양주시,202605,8301,제과점,제과점,68,69,1,0
경기도,양평군,202605,8301,제과점,제과점,47,46,0,1
경기도,여주시,202605,8301,제과점,제과점,33,32,0,1
경기도,연천군,202605,8301,제과점,제과점,11,11,0,0
경기도,오산시,202605,8301,제과점,제과점,76,76,0,0
경기도,용인시 기흥구,202605,8301,제과점,제과점,120,121,2,1
경기도,용인시 수지구,202605,8301,제과점,제과점,113,113,0,0
경기도,용인시 처인구,202605,8301,제과점,제과점,78,78,1,1
경기도,의왕시,202605,8301,제과점,제과점,51,52,3,2
경기도,의정부시,202605,8301,제과점,제과점,167,167,4,4
경기도,이천시,202605,8301,제과점,제과점,87,87,0,0
경기도,파주시,202605,8301,제과점,제과점,181,177,6,10
경기도,평택시,202605,8301,제과점,제과점,185,183,2,4
경기도,포천시,202605,8301,제과점,제과점,36,36,0,0
경기도,하남시,202605,8301,제과점,제과점,104,107,4,1
경기도,화성시 동탄구,202605,8301,제과점,제과점,151,154,6,3
경기도,화성시 만세구,202605,8301,제과점,제과점,63,62,0,1
경기도,화성시 병점구,202605,8301,제과점,제과점,30,30,0,0
경기도,화성시 효행구,202605,8301,제과점,제과점,41,41,0,0
경상남도,거제시,202605,8301,제과점,제과점,104,106,2,0
경상남도,거창군,202605,8301,제과점,제과점,19,19,0,0
경상남도,고성군,202605,8301,제과점,제과점,18,18,0,0
경상남도,김해시,202605,8301,제과점,제과점,202,199,2,5
경상남도,남해군,202605,8301,제과점,제과점,21,21,0,0
경상남도,밀양시,202605,8301,제과점,제과점,37,37,1,1
경상남도,사천시,202605,8301,제과점,제과점,39,40,1,0
경상남도,산청군,202605,8301,제과점,제과점,12,12,0,0
경상남도,양산시,202605,8301,제과점,제과점,148,149,1,0
경상남도,의령군,202605,8301,제과점,제과점,5,5,0,0
경상남도,진주시,202605,8301,제과점,제과점,189,187,6,8
경상남도,창녕군,202605,8301,제과점,제과점,17,17,0,0
경상남도,창원시 마산합포구,202605,8301,제과점,제과점,60,60,2,2
경상남도,창원시 마산회원구,202605,8301,제과점,제과점,50,51,1,0
경상남도,창원시 성산구,202605,8301,제과점,제과점,103,102,0,1
경상남도,창원시 의창구,202605,8301,제과점,제과점,72,72,0,0
경상남도,창원시 진해구,202605,8301,제과점,제과점,72,74,2,0
경상남도,통영시,202605,8301,제과점,제과점,48,47,0,1
경상남도,하동군,202605,8301,제과점,제과점,17,17,0,0
경상남도,함안군,202605,8301,제과점,제과점,16,16,0,0
경상남도,함양군,202605,8301,제과점,제과점,10,10,0,0
경상남도,합천군,202605,8301,제과점,제과점,9,9,0,0
경상북도,경산시,202605,8301,제과점,제과점,112,112,0,0
경상북도,경주시,202605,8301,제과점,제과점,173,173,2,2
경상북도,고령군,202605,8301,제과점,제과점,9,9,0,0
경상북도,구미시,202605,8301,제과점,제과점,167,169,2,0
경상북도,김천시,202605,8301,제과점,제과점,53,53,0,0
경상북도,문경시,202605,8301,제과점,제과점,26,26,0,0
경상북도,봉화군,202605,8301,제과점,제과점,9,9,0,0
경상북도,상주시,202605,8301,제과점,제과점,30,30,2,2
경상북도,성주군,202605,8301,제과점,제과점,14,14,0,0
경상북도,안동시,202605,8301,제과점,제과점,75,73,0,2
경상북도,영덕군,202605,8301,제과점,제과점,12,12,0,0
경상북도,영양군,202605,8301,제과점,제과점,16,16,0,0
경상북도,영주시,202605,8301,제과점,제과점,50,50,0,0
경상북도,영천시,202605,8301,제과점,제과점,42,40,1,3
경상북도,예천군,202605,8301,제과점,제과점,13,13,0,0
경상북도,울릉군,202605,8301,제과점,제과점,3,3,0,0
경상북도,울진군,202605,8301,제과점,제과점,20,20,0,0
경상북도,의성군,202605,8301,제과점,제과점,12,12,0,0
경상북도,청도군,202605,8301,제과점,제과점,15,15,0,0
경상북도,청송군,202605,8301,제과점,제과점,9,9,0,0
경상북도,칠곡군,202605,8301,제과점,제과점,43,42,0,1
경상북도,포항시 남구,202605,8301,제과점,제과점,89,89,0,0
경상북도,포항시 북구,202605,8301,제과점,제과점,104,102,1,3
광주광역시,광산구,202605,8301,제과점,제과점,148,149,1,0
광주광역시,남구,202605,8301,제과점,제과점,62,61,0,1
광주광역시,동구,202605,8301,제과점,제과점,58,60,6,4
광주광역시,북구,202605,8301,제과점,제과점,136,135,0,1
광주광역시,서구,202605,8301,제과점,제과점,110,110,4,4
대구광역시,군위군,202605,8301,제과점,제과점,8,8,0,0
대구광역시,남구,202605,8301,제과점,제과점,70,70,0,0
대구광역시,달서구,202605,8301,제과점,제과점,172,168,4,8
대구광역시,달성군,202605,8301,제과점,제과점,78,77,0,1
대구광역시,동구,202605,8301,제과점,제과점,124,122,3,5
대구광역시,북구,202605,8301,제과점,제과점,160,160,2,2
대구광역시,서구,202605,8301,제과점,제과점,47,47,0,0
대구광역시,수성구,202605,8301,제과점,제과점,192,193,3,2
대구광역시,중구,202605,8301,제과점,제과점,162,155,0,7
대전광역시,대덕구,202605,8301,제과점,제과점,51,51,0,0
대전광역시,동구,202605,8301,제과점,제과점,86,88,2,0
대전광역시,서구,202605,8301,제과점,제과점,210,213,4,1
대전광역시,유성구,202605,8301,제과점,제과점,180,180,5,5
대전광역시,중구,202605,8301,제과점,제과점,83,85,2,0
부산광역시,강서구,202605,8301,제과점,제과점,48,49,1,0
부산광역시,금정구,202605,8301,제과점,제과점,82,82,0,0
부산광역시,기장군,202605,8301,제과점,제과점,52,51,1,2
부산광역시,남구,202605,8301,제과점,제과점,81,82,2,1
부산광역시,동구,202605,8301,제과점,제과점,53,53,1,1
부산광역시,동래구,202605,8301,제과점,제과점,104,104,0,0
부산광역시,부산진구,202605,8301,제과점,제과점,143,142,1,2
부산광역시,북구,202605,8301,제과점,제과점,71,69,0,2
부산광역시,사상구,202605,8301,제과점,제과점,49,49,1,1
부산광역시,사하구,202605,8301,제과점,제과점,77,77,0,0
부산광역시,서구,202605,8301,제과점,제과점,30,30,0,0
부산광역시,수영구,202605,8301,제과점,제과점,93,93,0,0
부산광역시,연제구,202605,8301,제과점,제과점,70,68,0,2
부산광역시,영도구,202605,8301,제과점,제과점,24,24,1,1
부산광역시,중구,202605,8301,제과점,제과점,40,41,1,0
부산광역시,해운대구,202605,8301,제과점,제과점,159,157,3,5
서울특별시,강남구,202605,8301,제과점,제과점,468,465,7,10
서울특별시,강동구,202605,8301,제과점,제과점,202,202,1,1
서울특별시,강북구,202605,8301,제과점,제과점,64,65,1,0
서울특별시,강서구,202605,8301,제과점,제과점,204,207,7,4
서울특별시,관악구,202605,8301,제과점,제과점,157,147,2,12
서울특별시,광진구,202605,8301,제과점,제과점,131,128,0,3
서울특별시,구로구,202605,8301,제과점,제과점,115,114,3,4
서울특별시,금천구,202605,8301,제과점,제과점,77,78,1,0
서울특별시,노원구,202605,8301,제과점,제과점,145,143,0,2
서울특별시,도봉구,202605,8301,제과점,제과점,82,81,0,1
서울특별시,동대문구,202605,8301,제과점,제과점,121,122,3,2
서울특별시,동작구,202605,8301,제과점,제과점,131,130,1,2
서울특별시,마포구,202605,8301,제과점,제과점,317,319,4,2
서울특별시,서대문구,202605,8301,제과점,제과점,127,126,4,5
서울특별시,서초구,202605,8301,제과점,제과점,242,241,8,9
서울특별시,성동구,202605,8301,제과점,제과점,151,150,2,3
서울특별시,성북구,202605,8301,제과점,제과점,133,136,5,2
서울특별시,송파구,202605,8301,제과점,제과점,284,277,17,24
서울특별시,양천구,202605,8301,제과점,제과점,147,147,0,0
서울특별시,영등포구,202605,8301,제과점,제과점,202,197,3,8
서울특별시,용산구,202605,8301,제과점,제과점,158,155,2,5
서울특별시,은평구,202605,8301,제과점,제과점,148,148,0,0
서울특별시,종로구,202605,8301,제과점,제과점,149,150,1,0
서울특별시,중구,202605,8301,제과점,제과점,164,163,7,8
서울특별시,중랑구,202605,8301,제과점,제과점,110,111,2,1
세종특별자치시,세종특별자치시,202605,8301,제과점,제과점,139,140,1,0
울산광역시,남구,202605,8301,제과점,제과점,125,124,0,1
울산광역시,동구,202605,8301,제과점,제과점,49,49,0,0
울산광역시,북구,202605,8301,제과점,제과점,66,67,1,0
울산광역시,울주군,202605,8301,제과점,제과점,71,71,0,0
울산광역시,중구,202605,8301,제과점,제과점,68,67,0,1
인천광역시,강화군,202605,8301,제과점,제과점,28,27,0,1
인천광역시,계양구,202605,8301,제과점,제과점,76,76,0,0
