STRD_YYMM,target_month,SIDO_NM,CCG_NM,TP_BUZ_NM,amt_log_growth_1m,amt_log_growth_2m,cnt_log_growth_1m,cnt_log_growth_2m,ticket_log_growth_1m,ticket_log_growth_2m,customer_hhi,customer_hhi_log_growth_1m,largest_segment_share,supply_count,supply_log_growth_1m,throughput_log_growth_1m,demand_decline,ticket_pressure,customer_concentration,competition_pressure
202605,202606,경기도,수원시 영통구,슈퍼마켓,0.04266271028657442,-0.002090683486180467,0.015782916132769387,-0.0041141056042803825,0.026877805679390576,0.0020233478320879072,0.10445180917965331,-0.0007553823765390766,0.16765990704944803,154.0,0.006472514505617255,0.03614802417474827,0,0,0,0.0
202603,202604,경기도,수원시 영통구,스넥,0.7378496954455329,0.29201887728513576,1.1027267938087846,0.4524004510505266,-0.364868577297079,-0.16037584569104268,0.09408928744059582,0.007578594529326035,0.18679906276302918,,,,0,0,0,
202604,202605,경기도,수원시 영통구,스넥,0.02928498991231976,0.38356734267892634,-0.004582875847509271,0.5490719589806377,0.03386449696762561,-0.1655020401647267,0.0924580644245351,-0.0014920539610466105,0.18010420951597422,,,,1,0,0,
202605,202606,경기도,수원시 영통구,스넥,-0.1316751337013251,-0.051195071894502675,-0.2051751903878447,-0.10487903311767699,0.07349562093509654,0.053680058951361076,0.08819605268072991,-0.0039089346056781354,0.16699868129401532,,,,0,0,0,
202603,202604,경기도,수원시 영통구,일반한식,0.15257368680876482,0.00825983886544357,0.19866014534478182,0.024232859611633906,-0.04608699246475112,-0.01597279554110198,0.09239138542508808,-0.0019786728219153005,0.14405744208187876,,,,0,1,0,
202604,202605,경기도,수원시 영통구,일반한식,-0.02812460851106735,0.062224539148848734,0.007461718399996542,0.10306093187238918,-0.03558541297102025,-0.04083620271788568,0.09218642780351342,-0.00018764048681160772,0.14422289422289422,,,,1,0,0,
202605,202606,경기도,수원시 영통구,일반한식,0.06737400553724271,0.01962469851308768,-0.01244870453635194,-0.002493493068177699,0.07982067367376544,0.022117630351372597,0.0922674304539065,7.416283948868951e-05,0.14569462495913502,,,,0,1,0,
202603,202604,경기도,수원시 영통구,일식회집,0.14221345962921816,-0.010771312415785772,0.18787670958289837,0.029050616204208346,-0.045677671242740914,-0.039823265737664926,0.09141204735181935,-0.0005779434954691076,0.13535973646776972,,,,0,0,0,
202604,202605,경기도,수원시 영통구,일식회집,-0.01100140625215218,0.06560602668853299,0.029650376201752593,0.10876354289232548,-0.04065299174453152,-0.043165331493636216,0.09044257394829384,-0.0008886691696717158,0.1298786249000654,,,,0,0,0,
202605,202606,경기도,수원시 영통구,일식회집,0.09048604282803296,0.03974231828794039,0.023273568787608667,0.02646197249468063,0.06720920651539686,0.01327810738543267,0.09198972026994746,0.0014178186282583771,0.13143506355180004,,,,0,0,0,
202603,202604,경기도,수원시 영통구,제과점,0.12382855108578283,0.04522661030953046,0.18080256416589258,0.05874594053919413,-0.05697353532328542,-0.013519503485451168,0.08624061311804189,-0.0007121470114075101,0.12100213219616204,154.0,0.032789822822991255,0.09082223190978134,0,0,0,0.0
202604,202605,경기도,수원시 영통구,제과점,-0.04013948800794154,0.04184453153892065,0.02801292715492032,0.10440774566040645,-0.0681473701270292,-0.06256045272515731,0.08785782949370766,0.0014877124625539,0.11641166420302931,152.0,-0.01298719552681149,-0.02706739989200635,1,0,0,1.0
202605,202606,경기도,수원시 영통구,제과점,0.026462014043190152,-0.006838736982375693,-0.027795786891328333,0.00010857013179599306,0.05425386063465787,-0.006946754746185668,0.08660704875742693,-0.0011504263754633648,0.11736375658764779,154.0,0.01298719552681149,0.013389929224794983,0,0,0,0.0
202603,202604,경기도,수원시 영통구,중국음식,0.10132051443552115,-0.012547390581797657,0.15719051952711105,0.01686878551251514,-0.05587802052249913,-0.029416194903363113,0.08503452327386735,-0.004852459918733787,0.13972507395162695,125.0,-0.007905179507113225,0.10928865568138235,0,1,0,0.0
202604,202605,경기도,수원시 영통구,중국음식,-0.061161209095228486,0.02007965267014633,-0.02555280149330308,0.06581885901690399,-0.035605667757323545,-0.045741844139911336,0.08390008051079269,-0.0010460830534455706,0.1347137926930858,125.0,0.0,-0.06116119359270655,1,0,0,0.0
202605,202606,경기도,수원시 영통구,중국음식,0.07455039861414292,0.0066945947594572175,0.007291729850614104,-0.009130535821344488,0.06725593310754618,0.01582513267511132,0.08610640763191198,0.0020334758383838553,0.1400555260204383,125.0,0.0,0.07455037984252222,0,1,0,0.0
202603,202604,경기도,수원시 영통구,편의점,0.18733971446752662,0.04368799921059541,0.22692839940923726,0.05650468397598907,-0.03958419697876536,-0.012815142668247681,0.08968134796616,-0.0027151781917143653,0.13966626847588223,300.0,0.0,0.1873396855398184,0,1,0,0.0
202604,202605,경기도,수원시 영통구,편의점,-0.018439838834868993,0.08444993781632881,0.036280369297147175,0.13160438435319222,-0.0547125702156368,-0.04714838359720108,0.08834070693071855,-0.0012310630204509093,0.13819846726947504,303.0,0.009917436657346457,-0.028390165640137965,1,0,0,0.0
202605,202606,경기도,수원시 영통구,편의점,0.05680918916046451,0.01918467516279776,0.004692177140459108,0.02048627321880314,0.05210959710245788,-0.0013014865565894596,0.08918068268686466,0.0007714971727161568,0.1382930765260455,297.0,-0.01993421490081726,0.07680984517851819,0,0,0,0.0
202603,202604,경기도,수원시 장안구,대형할인점,-0.06298687177433848,-0.02723623947204956,-0.007338395621653504,-0.025222668697307604,-0.055646995713006575,-0.00201331496176671,0.08600034266171652,0.0006678474805744128,0.12404009710501544,,,,1,0,0,
202604,202605,경기도,수원시 장안구,대형할인점,-0.1218932276185356,-0.09244004969643704,-0.11475621087527443,-0.06104730324846397,-0.007135824806375979,-0.03139141025969128,0.08616109151831637,0.00014800820451357777,0.12367563162184189,,,,0,0,0,
202605,202606,경기도,수원시 장안구,대형할인점,0.11006227742920771,-0.005915475094663947,0.09619633948802431,-0.009279935693625063,0.013864724738560597,0.003364449966092309,0.08535680436007265,-0.0007407603654089739,0.12223353157412159,,,,1,0,0,
202603,202604,경기도,수원시 장안구,서양음식,0.10748507234876925,0.022612503686925578,0.20364269426780623,0.06910833302783903,-0.09615042600276169,-0.04649204370427373,0.07855253022469613,-0.0009945797470972684,0.11121723261644466,,,,0,1,0,
202604,202605,경기도,수원시 장안구,서양음식,0.01723723732931859,0.06236115483904392,0.0759470122819792,0.13979485327489272,-0.05870438232485853,-0.07742740416381011,0.07836582019480151,-0.00017312665574444053,0.11107422600558019,,,,0,0,0,
202605,202606,경기도,수원시 장안구,서양음식,0.10148723819575878,0.05936223776253868,0.060137251578410655,0.06804213193019493,0.041345251514705694,-0.008679565405076417,0.07829878348848812,-6.216702051908829e-05,0.10671251330371165,,,,0,1,0,
202603,202604,경기도,수원시 장안구,슈퍼마켓,-0.04376831441208395,-0.016292866796151273,0.11780455870672313,0.028327659793284887,-0.16156544873271095,-0.04461834230124584,0.12095694311225186,-0.0032464142862302092,0.22149220187227564,122.0,0.024692612590371255,-0.06866586184762014,1,0,0,0.0
202604,202605,경기도,수원시 장안구,슈퍼마켓,-0.08711676269799185,-0.0654425385550379,-0.07158349361859706,0.023110532544063034,-0.01553169878165761,-0.08854857375718428,0.11912359683879288,-0.0016368578272993317,0.2141466453798528,122.0,0.0,-0.08711675697282217,1,0,0,0.0
202605,202606,경기도,수원시 장안구,슈퍼마켓,0.00513630987322955,-0.04099022641238115,-0.01716274663325912,-0.04437312012592809,0.022297940378246395,0.0033831207982943923,0.11791808616419042,-0.0010777723101493136,0.20583108857550309,122.0,0.0,0.005136309521667215,0,0,1,0.0
202603,202604,경기도,수원시 장안구,스넥,0.18855437659524554,0.034687278986547554,0.19312000083193048,0.01891478493652432,-0.0045743217574329975,0.015770666380621634,0.08733344403794852,-0.0026089215731952276,0.1360107998650017,,,,0,0,0,
202604,202605,경기도,수원시 장안구,스넥,0.09198983670115624,0.1402721066482009,0.07452069921594884,0.13382035002393966,0.01746501191460581,0.006445345078586406,0.08750091024165672,0.00015400364051602888,0.13493617354530504,,,,0,0,0,
202605,202606,경기도,수원시 장안구,스넥,0.06882067515730839,0.08040525592923231,0.032854238356250676,0.05368746878609976,0.03596297338351917,0.02671399264906249,0.08825190133596023,0.0006903276145444337,0.13762267439657458,,,,0,0,0,
202603,202604,경기도,수원시 장안구,일반한식,0.16263206235925054,0.020565062526641142,0.22277907215200976,0.043733861104640503,-0.060147454571145786,-0.023168514132724027,0.09999271606001311,-0.003193083503827049,0.1736952282120556,,,,0,0,0,
202604,202605,경기도,수원시 장안구,일반한식,0.03374237225393273,0.09818721730659163,0.042772802407428756,0.13277593727971926,-0.009030526926681048,-0.03458899074891342,0.09902820495638777,-0.0008772187260772807,0.17026237067894093,,,,1,0,1,
202605,202606,경기도,수원시 장안구,일반한식,0.08378920370216747,0.0587657879780501,0.02173049361228152,0.03225164800985514,0.06205666654701503,0.02651306981016699,0.09971824308160819,0.0006276650484100255,0.17169336576365007,,,,0,1,0,
202603,202604,경기도,수원시 장안구,일식회집,0.12095980050376198,0.002002524364817404,0.2580453700156973,0.07688762069984545,-0.1371172852222884,-0.07489321701381968,0.08673124250618408,-0.0003803659131395437,0.1435009487666034,,,,0,0,0,
202604,202605,경기도,수원시 장안구,일식회집,-0.0013628824064930711,0.059798459048634456,0.019144398187759037,0.13859488410172816,-0.020509012147881478,-0.07881314868508493,0.08641290358823688,-0.00029297542990543157,0.12926119837114602,,,,1,0,0,
202605,202606,경기도,수원시 장안구,일식회집,0.034243434285770036,0.016440275939638482,-0.05376996955404323,-0.017312785683142096,0.08801768413066391,0.033754335991391216,0.08680651225994775,0.0003622355599663951,0.1252302025782689,,,,0,0,0,
202603,202604,경기도,수원시 장안구,제과점,0.056093510082813935,0.05853681785479736,0.1130121127300967,0.06362001689170338,-0.0569177369923608,-0.005085044691448992,0.08611517615220654,-0.0026832178475407475,0.1341970839958053,88.0,0.01129955525393278,0.04466480235836379,1,1,0,0.0
202604,202605,경기도,수원시 장안구,제과점,-0.08148056540852266,-0.012693527662854365,-0.006958734100793507,0.0530266893146516,-0.07451472596748943,-0.06571623147992511,0.087904340700004,0.0016459511405997052,0.14170867965662898,85.0,-0.034289073478632304,-0.04679499501205875,0,0,0,0.0
202605,202606,경기도,수원시 장안구,제과점,0.04856357310524473,-0.01645849615163897,-0.007316271951415487,-0.007137503026104497,0.0558748966405922,-0.009319914663448614,0.08742291566105136,-0.00044262309995403426,0.13320980028824378,87.0,0.022989518224699523,0.025306704173473804,0,0,0,0.0
202603,202604,경기도,수원시 장안구,중국음식,0.04958033347341129,-0.003132864713187189,0.18569973855059985,0.04662603345208627,-0.1361281594818653,-0.049760379726082604,0.08233270299873932,-0.007295589287094034,0.14153543307086613,85.0,-0.011560822401076365,0.061276360521095086,0,0,0,0.0
202604,202605,경기도,수원시 장안구,중국음식,-0.03960986220662477,0.004985235633393259,-0.01713968437802116,0.08428002708628934,-0.02246821598281734,-0.07929818773234132,0.08359111002811245,0.0011620050191997466,0.13964354849476002,84.0,-0.011696039763190669,-0.027775398934791085,0,0,0,0.0
202605,202606,경기도,수원시 장안구,중국음식,0.14756481523879827,0.05397747651608675,0.04374922382247348,0.013304769722226162,0.10380906151667624,0.04067042276692945,0.08575398672829739,0.0019940372051318045,0.14216344003578046,85.0,0.011696039763190669,0.1357303314237832,0,1,0,0.0
202603,202604,경기도,수원시 장안구,편의점,0.15838468706890296,0.05100755472335905,0.20312786456004162,0.06241308698291448,-0.0447386160768275,-0.01140439218557443,0.08393425567058954,-0.0022040501877628738,0.13858877220408214,220.0,-0.009009069942366388,0.16743450146672423,0,1,0,0.0
202604,202605,경기도,수원시 장안구,편의점,0.01366584342430599,0.08602526524660448,0.07611975716860186,0.13962381086432174,-0.062446110004433564,-0.05359236304063053,0.08299292795826722,-0.0008688134780406725,0.13743846968658482,218.0,-0.009090971701251505,0.022798324371439804,1,0,1,0.0
202605,202606,경기도,수원시 장안구,편의점,0.04898595678976747,0.03132590010703673,0.007661832280932757,0.04189079472476731,0.0413186710090816,-0.010563719497675983,0.08458759972036062,0.001471384365592951,0.14203950393995957,217.0,-0.004576667027412107,0.05358366012811899,0,0,0,0.0
202604,202605,경기도,수원시 장안구,한정식,-0.05012436433730372,0.15486502001034097,0.6061358035703157,0.22599256187152883,-0.6967466279485954,-0.08492066888643723,1.0,0.0,1.0,,,,0,0,0,
202605,202606,경기도,수원시 장안구,한정식,0.9125451294716243,0.43121038256716027,0.2762533766281581,0.4411945900992369,0.6248587769257519,-0.03594392551142178,0.510204081632653,-0.2809023854664022,0.5714285714285714,,,,0,1,0,
202603,202604,경기도,수원시 팔달구,대형할인점,0.14213710338276186,0.02801674657892761,0.13445484458360113,0.008748370037708675,0.0076782119706617635,0.019267541422919976,0.09783725078995081,0.0008388214699920488,0.16635330879432247,,,,0,0,1,
202604,202605,경기도,수원시 팔달구,대형할인점,0.009610066407368834,0.07587358489506535,-0.001112789241290102,0.06667102767115551,0.010722558596572895,0.00920038528361733,0.10188372210013803,0.0036790810510544947,0.17655947615386655,,,,1,0,1,
202605,202606,경기도,수원시 팔달구,대형할인점,-0.08685881365289916,-0.03862437362276516,-0.09717024065326996,-0.04914151494728003,0.010313821457257788,0.010518190026915342,0.10154808444903134,-0.0003046499126544422,0.1721105527638191,,,,1,1,1,
202603,202604,경기도,수원시 팔달구,서양음식,0.04622596013313185,0.01872026286500983,0.13782987779550915,0.059367059079726836,-0.09159771221002977,-0.04064401291564845,0.07866226658049949,0.0008324385213471786,0.12195590698185213,,,,0,0,0,
202604,202605,경기도,수원시 팔달구,서양음식,0.02319189188943227,0.03470892601128206,0.03839862520442594,0.08811425149996754,-0.01520571183052688,-0.053401712020278325,0.07807491705109827,-0.0005446649210475163,0.11785314197543911,,,,0,1,0,
202605,202606,경기도,수원시 팔달구,서양음식,0.09333871081801703,0.05826530135372465,0.08721435602690697,0.06280649061566645,0.006123416597294096,-0.004541147616616392,0.07687946246954729,-0.0011094942106833483,0.1174294154680614,,,,0,0,1,
202603,202604,경기도,수원시 팔달구,슈퍼마켓,-0.03136943824345906,-0.012977290942993491,0.09871998416256211,0.02572055306102161,-0.13008179827444621,-0.038695458412186134,0.09891204694280259,-0.001024665550806117,0.18357120831681423,144.0,0.0,-0.03136943474794052,1,0,0,0.0
202604,202605,경기도,수원시 팔달구,슈퍼마켓,-0.04180726402878321,-0.03658835113612113,-0.026650091323311642,0.036034946419625236,-0.015155777710520013,-0.07261878799248311,0.10018774585599952,0.0011602011518279803,0.18580347448425624,144.0,0.0,-0.04180725919641404,0,0,0,0.0
202605,202606,경기도,수원시 팔달구,슈퍼마켓,0.07759297077900129,0.01789285337510904,0.052136102769768655,0.012743005723228507,0.02545445951654024,0.005149340903010113,0.0980234159211032,-0.001969174455944786,0.17663288530081162,142.0,-0.013889112160667239,0.09157920241509743,0,0,1,1.0
202603,202604,경기도,수원시 팔달구,스넥,0.15654091631500577,0.03331045185852233,0.1732760057109477,0.012341550603018447,-0.016740132236083838,0.020967272768036338,0.08089327238533951,0.0005533704984023169,0.12704502219403932,,,,0,0,0,
202604,202605,경기도,수원시 팔달구,스넥,0.057767492269206855,0.10715420429210631,0.05213470182176927,0.11270535376635848,0.005630856769744952,-0.005554637733169443,0.081392346075788,0.00046161681421716394,0.12799446250150476,,,,0,0,0,
202605,202606,경기도,수원시 팔달구,스넥,0.1152595162653256,0.08651350426726623,0.08012372722359729,0.06612921452268328,0.03513149632569501,0.02038117654771998,0.0805497762345679,-0.0007794564666499804,0.12513888888888888,,,,1,0,0,
202603,202604,경기도,수원시 팔달구,일반한식,0.08188679219657757,-0.001317165653082597,0.13375715311800462,0.02390145423389267,-0.051869891630664355,-0.02521811612872238,0.08481709446574623,0.001550557745318329,0.14234204553774069,,,,0,0,0,
202604,202605,경기도,수원시 팔달구,일반한식,-0.0054915733704454794,0.03819760941306605,6.710815702248851e-05,0.06691213063751356,-0.005558533905576368,-0.028714212768120362,0.08440398908415435,-0.0003808790074176366,0.14150891598899457,,,,0,0,0,
202605,202606,경기도,수원시 팔달구,일반한식,0.10488239549528089,0.049695411062417705,0.0610207193993908,0.030543913778206644,0.043860168984895864,0.019150817539659748,0.08321164541110017,-0.0011001431935981631,0.13717263664173837,,,,0,0,0,
202603,202604,경기도,수원시 팔달구,일식회집,0.07284362065394134,-0.010220379760658815,0.13855969990862427,0.038702978776873564,-0.0657250737153241,-0.0489251469959644,0.0993643580010625,-0.002435076328289182,0.16982583758830525,,,,0,0,0,
202604,202605,경기도,수원시 팔달구,일식회집,-0.006550916439906018,0.03314635210701766,0.025480404919958843,0.08202005241429156,-0.03203236439863666,-0.04887871905698038,0.09693428411480737,-0.0022128820109414554,0.16841674621573707,,,,0,0,0,
202605,202606,경기도,수원시 팔달구,일식회집,0.0913821331747755,0.04241560836743474,0.08498664730448979,0.05523352611222432,0.0063897858234920335,-0.012821289287572313,0.09582166534692496,-0.0010148132204507304,0.1638379157011336,,,,0,0,0,
202603,202604,경기도,수원시 팔달구,제과점,0.04713510284359401,0.024699739113126284,0.09739835256029572,0.02721003675631284,-0.05026229223583201,-0.002511055287651942,0.07916163036198616,-0.00024860303562050656,0.14077411572710824,97.0,0.03109058707003154,0.01571890166908041,0,0,0,0.0
202604,202605,경기도,수원시 팔달구,제과점,0.027663602083720207,0.03739935246365711,0.07919091886564722,0.08829463571297147,-0.051525070396412076,-0.05089368131612204,0.08040323997129106,0.00114987029393393,0.13562766306129137,101.0,0.04000533461369837,-0.012745932033233487,1,1,0,0.0
202605,202606,경기도,수원시 팔달구,제과점,-0.03375681684660847,-0.003046607381444133,-0.06601011129968093,0.006590403782983145,0.03225240426824527,-0.009636333064083402,0.07785102039818848,-0.0023650788599298284,0.13140296208115962,99.0,-0.019802627296178876,-0.013756145733616165,0,0,1,0.0
202603,202604,경기도,수원시 팔달구,중국음식,0.05345431007581425,0.011099939661018965,0.11714483819964272,0.033266370970049586,-0.06369407399423466,-0.02216728587429806,0.06600202267569232,-1.9913201088100907e-05,0.09087839263855473,145.0,-0.0068259650703996755,0.06032717894206385,0,1,0,0.0
202604,202605,경기도,수원시 팔달구,중국음식,-0.07911283176544259,-0.012829260844814172,-0.03793840211842259,0.039603218040610066,-0.04117163964235182,-0.05243285681829324,0.06722113727368183,0.0011429790877945517,0.09505019948266036,145.0,0.0,-0.07911281797943204,0,0,0,0.0
202605,202606,경기도,수원시 팔달구,중국음식,0.1627869797717416,0.04183707400314951,0.09319563454117485,0.027628616211376134,0.06958551439496041,0.014206937376304296,0.06775462430233602,0.0004997593409341444,0.09773535167951432,146.0,0.0068259650703996755,0.15591407432601123,0,1,0,1.0
202603,202604,경기도,수원시 팔달구,편의점,0.11910906668131105,0.042164620330508384,0.1349406737256711,0.03768129606861503,-0.015830174298473665,0.004482663790446928,0.07901526803324875,0.000517788025748922,0.12372473099612807,257.0,0.007782140442055052,0.11129651576083788,1,1,0,0.0
202604,202605,경기도,수원시 팔달구,편의점,-0.043779963619975604,0.03766455153066772,0.018922081106087063,0.07693137741587908,-0.06269435557766734,-0.0392622649380705,0.07878214396350319,-0.00021607595722979156,0.12280184096294651,258.0,0.0038684767779200158,-0.04766345900597457,0,0,0,0.0
202605,202606,경기도,수원시 팔달구,편의점,0.09083586933800447,0.023527952859014434,0.05454132492794628,0.03673170301701667,0.03628983945683828,-0.013202258060414529,0.07715082770819977,-0.0015133277222156571,0.11991854111398195,257.0,-0.0038684767779200158,0.09471936035609474,0,0,1,0.0
202603,202604,경기도,시흥시,대형할인점,-0.049029982461135546,0.02874901675778041,0.051918204463623496,0.040032127692008146,-0.10094691771122122,-0.011283400390474263,0.08566841792122926,0.0006273935530070468,0.130825586406452,,,,0,0,0,
202604,202605,경기도,시흥시,대형할인점,-0.026329982662335993,-0.03767998256173577,-0.02751253242616869,0.012202836018727403,0.0011828695171569592,-0.04988202409703213,0.08483071414105214,-0.000771899706751053,0.12880484995760083,,,,0,0,0,
202605,202606,경기도,시흥시,대형할인점,0.12797663299485507,0.050823325166259536,0.09592899668763799,0.03420823213073465,0.032045846981150206,0.016614358249153582,0.08276323419463559,-0.001907627187254693,0.12665869420233195,,,,1,1,0,
202603,202604,경기도,시흥시,서양음식,0.08403509030251044,0.010836584881261047,0.1723693091385421,0.055350313785860195,-0.08832636692711837,-0.04450961409304455,0.07899977276896465,-0.001126305504011188,0.11987680123198768,,,,0,0,0,
202604,202605,경기도,시흥시,서양음식,0.017216168393048292,0.050625629347779366,0.054536283434705624,0.11345279628662386,-0.03731644485064756,-0.06282140588888296,0.07803215268471626,-0.0008971774017208223,0.11875973901522412,,,,0,0,0,
202605,202606,경기도,시흥시,서양음식,0.138819752121357,0.07801796025720265,0.08517821501992273,0.06985724922731418,0.05363563133857063,0.008159593243961538,0.0782896939429015,0.00023887089008776952,0.12083610734865355,,,,0,1,0,
202603,202604,경기도,시흥시,슈퍼마켓,-0.039910842541072356,-0.02485364709732174,0.10036215624817046,0.008408458370004368,-0.14026698496759948,-0.03326057680670136,0.08383830065126213,-0.0003469963007458471,0.12547758122816005,359.0,-0.005540180375615655,-0.034355271027340706,1,0,0,0.0
202604,202605,경기도,시흥시,슈퍼마켓,-0.04137582042156751,-0.04064333148131993,-0.025545465161746606,0.03740834554321193,-0.01582951120282239,-0.07804824808521094,0.0843474709810699,0.0004696740895817342,0.12734730067761976,355.0,-0.01117330059812538,-0.030171219895745338,0,0,0,0.0
202605,202606,경기도,시흥시,슈퍼마켓,0.0683918412988298,0.013508010438631146,0.048451074109108205,0.0114528044736808,0.019939660378648583,0.002055074587913097,0.08422448701968185,-0.00011342391573970767,0.12686251968459888,355.0,0.0,0.06839183793019288,0,0,0,0.0
202603,202604,경기도,시흥시,스넥,0.19438853346751017,0.023953808765138973,0.19756455958567187,0.023552639004061682,-0.0031800478530925602,0.0004006773133751196,0.08874872024437118,-0.00011525860518443731,0.15381191950464396,,,,0,0,0,
202604,202605,경기도,시흥시,스넥,0.06454085934115028,0.12946469640433023,0.06974206027694052,0.1336533099313062,-0.005202168221837056,-0.004191108037464808,0.0882345544175531,-0.0004723654447536946,0.1528161261797773,,,,0,0,0,
202605,202606,경기도,시흥시,스넥,0.1227111359345372,0.09362599763784374,0.07074060042569386,0.07024133035131719,0.051966022485167684,0.023381927131665314,0.08740827059525508,-0.0007595767582122964,0.1538965952080706,,,,0,0,0,
202603,202604,경기도,시흥시,일반한식,0.10889414626928229,0.006781488492649146,0.12719646639038729,0.013172754496411976,-0.018302306649054856,-0.006391142107569081,0.10676508097301489,0.0007395561004040485,0.1794388543946168,,,,0,1,0,
202604,202605,경기도,시흥시,일반한식,-0.019184115477123953,0.04485501539607917,0.0023217315339429945,0.06475909896216514,-0.021505271534717707,-0.01990378909188628,0.10630863287714613,-0.0004125014901080609,0.17718420402037696,,,,0,0,0,
202605,202606,경기도,시흥시,일반한식,0.15872234706820976,0.0697691157955429,0.08794296886665265,0.04513235020029782,0.07077721083055977,0.02463596964792103,0.10456557878748049,-0.0015768011057488152,0.1740346379154748,,,,0,1,0,
202603,202604,경기도,시흥시,일식회집,0.09729357256252058,0.012023471883685133,0.12446170776112098,0.011063563802611753,-0.027181510819847432,0.0009587265331880701,0.0917392325612529,0.0017119382072449119,0.14205315268368943,,,,0,0,0,
202604,202605,경기도,시흥시,일식회집,0.03363108848794738,0.06546233052523398,0.050991039459274745,0.08772637361019786,-0.017364846164252157,-0.022273178492049794,0.09042048492895138,-0.0012086629427483508,0.14132910765573933,,,,0,0,0,
202605,202606,경기도,시흥시,일식회집,0.22813379248950838,0.13088244048872788,0.17340225165516898,0.11219664555722186,0.054714890036621,0.01867502193618442,0.09035715649491266,-5.807876314724292e-05,0.14189357981513864,,,,0,1,0,
202603,202604,경기도,시흥시,제과점,0.0779306038915557,0.04068617282676712,0.1184303243562912,0.04082757925657621,-0.04049856803003671,-0.00014209838805090413,0.08069096044368049,-0.0002259085376104114,0.1141855349552619,141.0,0.0,0.07793058861087943,0,1,0,0.0
202604,202605,경기도,시흥시,제과점,-0.05585770380966437,0.011036450040945667,0.019246640481515698,0.06883848241890345,-0.07509830918888483,-0.05779843860946077,0.08180435113010896,0.0010297278138366728,0.11343651643466693,140.0,-0.007067167223092419,-0.04874022663381261,0,0,0,0.0
202605,202606,경기도,시흥시,제과점,0.07761115743300451,0.010876726811670068,0.010393728273873748,0.014820184377694723,0.0672115557839863,-0.003943376702449264,0.08141525929910211,-0.0003597340125126025,0.11364439163803346,139.0,-0.0071174677688645716,0.08477963081206852,0,0,0,0.0
202603,202604,경기도,시흥시,중국음식,0.07697502110801935,-0.009079842154132933,0.14072412028068904,0.011755282592310401,-0.0637501900238675,-0.020834708598012064,0.0826555987465312,-0.0008459242721750998,0.1327234859313105,293.0,-0.0067796869853786745,0.08377775159918244,0,0,0,0.0
202604,202605,경기도,시흥시,중국음식,-0.06953186560650337,0.0037215777507579872,-0.04105598480009043,0.049834067740299304,-0.028474092297521736,-0.04611214116069462,0.08359947363527459,0.0008714347266935984,0.1336907497234278,294.0,0.003395589001138788,-0.07293900935614239,0,0,0,0.0
202605,202606,경기도,시흥시,중국음식,0.16749064435033745,0.04897938937191704,0.0979080730135049,0.028426044106707238,0.06957835386252675,0.02055213078250251,0.0842215992417269,0.0005739639966741428,0.1314840178244179,293.0,-0.003395589001138788,0.17089777013207552,0,0,0,0.0
202603,202604,경기도,시흥시,편의점,0.1320109121877664,0.026805559320541406,0.1575166901255436,0.034519065365312684,-0.025503129591120555,-0.007712677018882452,0.08848683562358962,-0.0007513360585739148,0.15255501176822206,552.0,0.005439723295818766,0.12656129461257493,0,0,0,0.0
202604,202605,경기도,시흥시,편의점,-0.019772406691132005,0.056119252748317194,0.020149027920634666,0.08883285902308913,-0.03991676902154495,-0.03270994930633275,0.08789319053918819,-0.0005455344121778893,0.15307376298889125,552.0,0.0,-0.019772404795332932,0,0,0,0.0
202605,202606,경기도,시흥시,편의점,0.07200015294312223,0.026113873125995113,0.05316201806408394,0.0366555229923593,0.018835820046227525,-0.010540474487658713,0.0873589533787749,-0.0004911956277330459,0.15379348846510646,553.0,0.0018066852249489784,0.07019019113456793,0,0,0,0.0
202603,202604,경기도,시흥시,한정식,0.3930425333958105,0.5889014156126438,0.39890770756200533,0.43249871874330226,-0.012422414780592916,0.14714963059168795,0.21457777777777778,-0.10303785549867428,0.30666666666666664,,,,0,0,0,
202604,202605,경기도,시흥시,한정식,0.49525036759623653,0.4441464504960235,0.4141987880769191,0.4065532478194622,0.07653944913705857,0.032058517178232826,0.1825176977531548,-0.026750700736383304,0.2543859649122807,,,,0,0,0,
202605,202606,경기도,시흥시,한정식,-0.2443148241714006,0.12546777171241796,-0.20163734609324635,0.10628072099183639,-0.040715560023226516,0.017911944556916026,0.17770840559602263,-0.0040752865213636025,0.22580645161290322,,,,0,0,0,
202603,202604,경기도,안산시 단원구,갈비전문점,0.25677143676516856,0.005854244009313447,0.0765400771223348,-0.08675546355590003,0.1798064868859104,0.0930288932820389,0.14425687970661513,-0.007424190153158455,0.20105820105820105,,,,0,1,0,
202604,202605,경기도,안산시 단원구,갈비전문점,-0.07012729387029282,0.09332207144743787,0.0462807525640061,0.06141041484317045,-0.11664484278416509,0.03158082205087265,0.1399857157432915,-0.0037396806710385255,0.18686868686868688,,,,0,0,0,
202605,202606,경기도,안산시 단원구,갈비전문점,0.45887492361292814,0.19437381487131766,0.26737680629103533,0.15682877942752071,0.1903100396253663,0.036832598420600604,0.1331375501259671,-0.006025354135985303,0.18532818532818532,,,,0,0,0,
202603,202604,경기도,안산시 단원구,대형할인점,-0.05588787101099513,-0.0246063784213284,0.07014241033677138,-0.017773672805800445,-0.126028449820474,-0.006832344332437401,0.08501589319494529,0.0016555145594683157,0.13622624959996207,,,,0,0,0,
